activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300TKFZR4QBNE5D40,24660,NC,37081,37081015402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,4,0,2,2,32,1,2,2,2,85000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,35,NA,9,9,2,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,2,2,2,55-64,35-44,Yes,No,1,1,6,,,,,10,,,,7760,67.45,70300,77,1444,2406,34
2022,549300TKFZR4QBNE5D40,24660,NC,37151,37151030803,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,4,0,2,3,31,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,84,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3902,15.2,70300,98,1380,1580,28
2022,549300TKFZR4QBNE5D40,22180,NC,37085,37085071302,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,4,0,2,3,31,1,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,64,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,7127,44.79,66400,115,1330,2420,19
2022,549300TKFZR4QBNE5D40,99999,NC,37111,37111970904,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,3,0,2,2,31,1,2,2,2,245000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,195000,2,1,1,1,1,NA,56,30%-<36%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,25-34,No,No,1,1,1,,,,,5,,,,3063,16.32,66900,82,764,1185,27
2022,549300TKFZR4QBNE5D40,24660,NC,37081,37081014000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,115000.0,95.0,3.5,0.865,2,4295.25,NA,2317.5,427.5,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,33,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3197,64.59,70300,49,418,1025,61
2022,549300TKFZR4QBNE5D40,22180,NC,37093,37093970107,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,255000.0,96.5,5.5,1.674,2,19020.0,NA,10943.19,5165.88,,372,NA,NA,2,1,2,2,265000,2,1,1,1,1,NA,130,46,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,7622,66.37,66400,107,1335,2808,19
2022,549300TKFZR4QBNE5D40,99999,NC,37161,37161961200,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,205000.0,96.5,5.5,1.815,2,15640.72,NA,9068.2,4163.2,,372,NA,NA,2,1,2,2,215000,2,1,1,1,1,NA,64,44,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,1,,,,,10,,,,4346,10.58,66900,94,1399,2115,34
2022,549300TKFZR4QBNE5D40,22180,NC,37085,37085071402,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,205000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,195000,2,1,1,1,1,NA,64,44,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,4,,,,11784,49.86,66400,95,982,3389,18
2022,549300TKFZR4QBNE5D40,99999,NC,37155,37155961500,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,1,1,2,2,2,225000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,225000,2,1,1,1,1,NA,80,50%-60%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,5,,,,5044,49.46,66900,76,1313,2294,33
2022,549300TKFZR4QBNE5D40,22180,NC,37051,37051002900,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Joint,Joint,Joint,3,0,2,2,1,1,2,2,2,235000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,225000,2,1,1,1,1,NA,63,43,1,2,1,14,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,5,,,,4197,34.05,66400,108,1365,2147,28
2022,549300TKFZR4QBNE5D40,24660,NC,37157,37157041100,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,225000.0,96.5,5.625,1.927,2,15668.42,NA,8028.66,6138.66,,360,NA,NA,2,2,2,2,225000,2,1,1,1,1,NA,67,47,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,6485,20.2,70300,102,2211,2935,41
2022,549300TKFZR4QBNE5D40,34820,NC,37019,37019020601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,315000.0,91.93,4.625,1.075,2,12919.5,NA,4950.9,,,372,NA,12,2,1,2,2,335000,1,1,3,5,1,NA,68,46,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4698,31.06,77500,81,1366,2372,29
2022,549300TKFZR4QBNE5D40,20500,NC,37145,37145920500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,2,2,2,315000.0,91.951,4.5,1.53,2,19806.63,NA,10833.17,2742.47,,372,NA,NA,2,1,2,2,335000,1,1,3,5,1,NA,79,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,7061,25.31,92900,77,2534,3002,25
2022,549300TKFZR4QBNE5D40,24660,NC,37151,37151030806,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,2,2,2,195000.0,81.702,5.5,1.417,2,14377.7,NA,7944.6,3174.6,,372,NA,NA,2,1,2,2,235000,2,1,1,1,1,NA,43,46,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,2809,31.36,70300,65,877,1286,29
2022,549300TKFZR4QBNE5D40,20500,NC,37077,37077970601,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,305000.0,96.177,4.875,1.543,2,23233.35,NA,13567.22,7204.97,,372,NA,NA,2,1,2,2,315000,2,1,1,1,1,NA,90,47,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6305,28.23,92900,100,1626,2356,22
2022,549300TKFZR4QBNE5D40,99999,NC,37047,37047930500,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,4,0,2,2,31,1,2,2,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,57,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4057,42.37,66900,108,1626,2128,35
2022,549300TKFZR4QBNE5D40,99999,NC,37155,37155962001,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,405000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,128,NA,9,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,3040,88.42,66900,70,776,1652,43
2022,549300TKFZR4QBNE5D40,22180,NC,37051,37051003106,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Male,3,0,2,2,1,1,2,2,2,185000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,366,NA,6,2,1,2,2,185000,2,1,1,1,1,NA,65,46,1,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,3,2,2,35-44,45-54,No,No,1,1,6,,,,,1,,,,2102,46.67,66400,62,522,889,36
2022,549300TKFZR4QBNE5D40,24660,NC,37151,37151030504,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,145000.0,96.482,5.25,2.837,2,10381.93,NA,4473.6,2583.6,,360,NA,NA,2,2,2,2,145000,2,1,1,1,1,NA,74,45,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5871,7.48,70300,84,1728,2595,27
2022,549300TKFZR4QBNE5D40,49180,NC,37057,37057060303,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,4,0,2,2,1,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,50,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4498,8.89,74800,119,1476,1921,28
2022,549300TKFZR4QBNE5D40,16740,NC,37109,37109071101,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,225000.0,85.0,4.875,0.834,2,15673.24,NA,8379.8,6489.8,,360,NA,NA,2,2,2,2,265000,2,1,1,1,1,NA,44,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,7254,17.48,91700,89,1649,2506,25
2022,549300TKFZR4QBNE5D40,11700,NC,37021,37021003204,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Male,4,0,2,2,1,1,2,2,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,66,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5925,10.36,80300,117,1858,2707,27
2022,549300TKFZR4QBNE5D40,49180,NC,37067,37067002807,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,145000.0,96.5,4.625,1.281,2,9333.83,NA,5093.39,3203.39,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,62,50%-60%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,<25,45-54,No,No,1,1,1,,,,,10,,,,4889,37.51,74800,93,2002,2465,47
2022,549300TKFZR4QBNE5D40,22180,NC,37051,37051003312,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,3,1,1,2,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,48,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,6505,71.33,66400,97,1823,2963,29
2022,549300TKFZR4QBNE5D40,22180,NC,37085,37085071102,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Joint,Joint,4,0,2,2,32,1,2,2,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,48,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,6,,,,,10,,,,5014,37.34,66400,128,1343,1937,28
2022,549300TKFZR4QBNE5D40,40580,NC,37127,37127010900,C,FSA/RHS:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Joint,4,0,2,4,1,1,2,2,2,325000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,116,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5320,52.18,61500,77,1458,2436,30
2022,549300TKFZR4QBNE5D40,22180,NC,37085,37085071301,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,1,32,1,2,2,2,115000.0,49.107,3.875,1.574,2,6342.8,NA,3815.0,1925.0,,180,NA,NA,2,2,2,2,225000,2,1,1,1,1,NA,98,40,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,4293,38.46,66400,139,1098,1645,25
2022,549300TKFZR4QBNE5D40,99999,NC,37039,37039930606,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,295000.0,96.5,3.625,1.195,2,21359.73,NA,12934.0,6694.0,,372,NA,12,2,1,2,2,305000,2,1,1,1,1,NA,75,20%-<30%,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,2395,7.68,66900,68,895,1751,25
2022,549300TKFZR4QBNE5D40,20500,NC,37145,37145920601,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,31,1,2,2,2,275000.0,93.86,5.75,1.559,2,19932.46,NA,12215.66,6200.28,,372,NA,NA,2,1,2,2,285000,2,1,1,1,1,NA,57,44,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,5145,34.95,92900,68,1723,2347,37
2022,549300TKFZR4QBNE5D40,99999,NC,37161,37161961002,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,81,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3088,7.8,66900,109,912,1354,29
2022,549300TKFZR4QBNE5D40,22180,NC,37085,37085070401,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Joint,4,0,2,2,1,1,2,2,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,170,NA,9,9,3,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,55-64,No,No,1,1,6,,,,,10,,,,4133,32.03,66400,101,1142,1801,34
2022,549300TKFZR4QBNE5D40,99999,NC,37181,37181960100,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Male,1,71,2,3,1,1,2,2,2,245000.0,100.0,5.75,0.998,2,21768.01,NA,10351.32,4845.7,,372,NA,NA,2,1,2,2,235000,2,1,1,1,1,NA,75,47,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3925,51.11,66900,93,1386,2406,32
2022,549300TKFZR4QBNE5D40,34820,NC,37019,37019020602,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,2,2,2,195000.0,86.714,4.625,1.085,2,15559.95,NA,8984.48,4170.48,,372,NA,NA,2,1,2,2,225000,2,1,1,1,1,NA,96,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,5618,26.97,77500,109,1673,2382,22
2022,549300TKFZR4QBNE5D40,99999,NC,37113,37113970400,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,1,31,1,2,2,2,155000.0,64.975,5.5,0.97,2,10396.35,NA,7347.3,3118.8,,372,NA,NA,2,1,2,2,245000,2,1,1,1,1,NA,59,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4331,12.17,66900,106,1428,2701,36
2022,549300TKFZR4QBNE5D40,16740,NC,37071,37071030403,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,265000.0,98.867,5.75,0.851,2,20040.78,NA,11241.72,5343.84,,372,NA,NA,2,1,2,2,265000,2,1,1,1,1,NA,88,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2002,14.19,91700,83,634,846,28
2022,549300TKFZR4QBNE5D40,22180,NC,37051,37051002802,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,165000.0,96.499,5.25,1.895,2,11767.96,NA,5048.8,800.02,,372,NA,NA,2,1,2,2,165000,2,1,1,1,1,NA,43,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,2563,22.59,66400,95,757,1171,27
2022,549300TKFZR4QBNE5D40,22180,NC,37085,37085071302,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,2,2,2,165000.0,94.29,5.625,1.775,2,13659.58,NA,7581.34,3276.34,,372,NA,NA,2,1,2,2,175000,2,1,1,1,1,NA,154,46,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,35-44,>74,No,Yes,1,1,1,,,,,10,,,,7127,44.79,66400,115,1330,2420,19
2022,549300TKFZR4QBNE5D40,99999,NC,37199,37199960400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,3,31,1,2,2,2,375000.0,94.906,3.875,0.259,2,17524.29,NA,15599.32,7451.66,0.62,372,NA,NA,2,1,2,2,395000,1,1,3,5,1,NA,87,30%-<36%,3,2,2,,,,,2,,,,,2,2,5,,,,,5,41,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,1,,,,,10,,,,4581,8.01,66900,116,1614,2834,34
2022,549300TKFZR4QBNE5D40,99999,NC,37043,37043950202,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,2,2,2,185000.0,81.537,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,225000,2,1,1,1,1,NA,142,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,45-54,No,No,1,1,1,,,,,9,,,,3173,10.43,66900,60,711,1679,34
2022,549300TKFZR4QBNE5D40,24660,NC,37157,37157041502,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,2,2,2,235000.0,96.5,5.0,1.439,2,19401.56,NA,11814.55,4112.14,,372,NA,NA,2,1,2,2,245000,2,1,1,1,1,NA,96,50%-60%,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,65-74,No,Yes,1,1,1,,,,,10,,,,6035,38.01,70300,86,1324,1990,45
2022,549300TKFZR4QBNE5D40,22180,NC,37051,37051002900,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,2,2,235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,2,1,1,1,1,NA,113,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4197,34.05,66400,108,1365,2147,28
2022,549300TKFZR4QBNE5D40,99999,NC,37185,37185950202,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,3,1,1,2,2,2,425000.0,100.0,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,345000,1,1,3,5,1,NA,110,50%-60%,1,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,5,4,,,2227,70.32,66900,0,465,878,33
2022,549300TKFZR4QBNE5D40,99999,NC,37181,37181960200,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,235000.0,95.0,4.375,1.677,2,6474.68,NA,3968.13,2078.13,,360,NA,NA,2,2,2,2,255000,2,1,1,1,1,NA,108,45,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4107,57.44,66900,111,1307,2375,31
2022,549300TKFZR4QBNE5D40,11700,NC,37021,37021002603,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,205000.0,96.5,4.625,2.17,2,14158.02,NA,6131.75,1275.9,,372,NA,NA,2,1,2,2,205000,2,1,1,1,1,NA,46,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,3784,11.5,80300,72,1065,1633,29
2022,549300TKFZR4QBNE5D40,49180,NC,37057,37057061704,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,305000.0,100.0,5.25,0.61,2,15779.78,NA,6431.74,5792.74,,360,NA,NA,2,2,2,2,305000,2,1,1,1,1,NA,59,50%-60%,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,1,,,,,10,,,,3767,12.9,74800,105,1225,1635,36
2022,549300TKFZR4QBNE5D40,99999,NC,37099,37099950700,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,2,2,2,215000.0,89.313,5.25,1.426,2,17151.57,NA,10029.7,5028.85,,372,NA,NA,2,1,2,2,235000,2,1,1,1,1,NA,71,50%-60%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,1,,,,,10,,,,2950,13.32,66900,108,709,1745,33
2022,549300TKFZR4QBNE5D40,99999,NC,37031,37031970200,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,32,1,2,2,2,145000.0,79.213,3.375,0.73,2,11460.43,NA,6194.01,4304.01,,360,NA,NA,2,2,2,2,175000,2,1,1,1,1,NA,27,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,1127,3.28,66900,105,446,1094,41
2022,549300TKFZR4QBNE5D40,20500,NC,37077,37077970703,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,2,1,1,2,2,2,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,144,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4329,62.58,92900,71,695,1148,32
2022,549300TKFZR4QBNE5D40,39580,NC,37101,37101041105,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,4,0,2,3,1,1,2,2,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,85,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3918,36.68,110100,108,1089,1231,28
2022,549300TKFZR4QBNE5D40,99999,NC,37155,37155960203,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,1,1,2,2,2,175000.0,96.5,5.625,1.492,2,12135.98,NA,5789.3,3899.3,,360,NA,NA,2,2,2,2,175000,2,1,1,1,1,NA,34,48,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,3204,56.93,66900,104,882,1329,29
