activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055008600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,2,1,1,2,2,2,165000.0,96.5,6.75,0.949,2,6793.76,NA,1857.48,407.48,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,79,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,4531,39.99,91200,71,1320,1870,73
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063024600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,215000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,151,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,4507,7.97,87700,106,1751,2004,62
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055013508,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,345000.0,93.33,6.875,0.091,2,4245.95,NA,1600.0,,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,123,37,1,9,2,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,4361,11.28,91200,130,1387,1460,27
2022,549300ZGZ9WQMJLEPH17,45060,NY,36067,36067013000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,115000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,39,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,5,,,,,10,,,,4137,17.09,91100,87,1077,1667,68
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055014003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,135000.0,100.0,6.5,-0.032,2,3349.45,NA,900.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,49,43,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,5,,,,,10,,,,4641,27.41,91200,94,1431,1596,60
2022,549300ZGZ9WQMJLEPH17,10580,NY,36091,36091062506,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,325000.0,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,110,39,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,2,,,,,7,,,,5729,21.07,106000,128,1713,1870,39
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029007800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,2,1,1,2,2,2,205000.0,96.27,7.0,1.139,2,7489.0,NA,1707.13,257.13,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,76,50%-60%,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,5303,10.82,87700,85,1656,2230,66
2022,549300ZGZ9WQMJLEPH17,40380,NY,36069,36069050205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,295000.0,90.0,6.5,-0.316,2,4079.95,NA,1600.0,,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,149,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4886,15.51,91200,96,1196,1488,40
2022,549300ZGZ9WQMJLEPH17,45060,NY,36067,36067001000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,115000.0,80.0,6.25,-0.718,2,3650.95,NA,1600.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,34,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,4023,48.1,91100,61,692,1619,67
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029009113,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,205000.0,73.33,7.5,0.489,2,4353.7,NA,2383.75,783.75,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,89,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,6787,18.06,87700,170,2578,2511,41
2022,549300ZGZ9WQMJLEPH17,99999,NY,36101,36101960600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,65000.0,60.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,150,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,7,,,,4039,7.97,76700,102,1354,1962,54
2022,549300ZGZ9WQMJLEPH17,27060,NY,36109,36109000900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,1,1,2,2,2,145000.0,80.0,5.75,-0.467,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,52,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,5,,,,,10,,,,4201,23.8,100300,100,1173,1617,48
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063024600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,1,1,1,1,2,2,2,155000.0,80.0,5.0,-0.187,2,2823.95,NA,1400.0,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,63,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4507,7.97,87700,106,1751,2004,62
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029009008,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,395000.0,80.0,7.5,0.533,2,4402.95,NA,1600.0,,,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,166,40,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,2,,,,,10,,,,5355,20.73,87700,173,1507,1219,40
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029012800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,145000.0,82.86,6.25,-0.725,2,3601.95,NA,1600.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,85,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,2539,12.92,87700,84,732,1388,78
2022,549300ZGZ9WQMJLEPH17,46540,NY,36043,36043010701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,135000.0,80.0,6.5,-0.488,2,3705.95,NA,1600.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,75,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,2,,,,,10,,,,2541,11.89,82400,81,487,967,0
2022,549300ZGZ9WQMJLEPH17,99999,NY,36023,36023970900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,165000.0,95.0,7.25,0.587,2,3752.95,NA,1600.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,83,40,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,<25,No,No,1,1,1,,,,,10,,,,4070,16.51,76700,78,765,1899,0
2022,549300ZGZ9WQMJLEPH17,99999,NY,36039,36039080100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,225000.0,95.0,6.625,0.079,2,8094.29,NA,5588.34,3988.34,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,62,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,3226,9.73,76700,124,1027,1540,56
2022,549300ZGZ9WQMJLEPH17,10580,NY,36083,36083041101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,245000.0,95.0,6.5,-0.415,2,4434.15,NA,1600.0,,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,128,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,65-74,No,Yes,1,1,2,,,,,10,,,,3092,22.25,106000,98,794,1118,45
2022,549300ZGZ9WQMJLEPH17,24020,NY,36113,36113070701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,122,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,4375,11.27,86300,105,750,1174,45
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007013800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,2,115000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,155000,1,3,3,5,2,NA,480,30%-<36%,2,10,2,,,,,5,,,,,2,4,27,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,7,,,,3463,21.31,76400,86,1116,1508,74
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063024405,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,625000.0,80.0,5.03,-0.553,2,5504.0,NA,2050.0,,,360,NA,NA,2,2,2,2,785000,1,1,3,5,1,NA,208,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,5510,8.11,87700,115,1884,2240,54
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055011800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,215000.0,80.0,5.125,1.231,2,7875.23,NA,1789.28,539.28,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,72,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,5345,11.96,91200,111,1749,2500,65
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063023401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,255000.0,80.0,3.75,0.199,2,3725.95,NA,1400.0,,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,82,42,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,2,,,,,10,,,,6903,16.38,87700,109,2246,2735,46
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063024501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,125000.0,97.0,3.75,1.182,2,3536.2,NA,1715.25,,3783.0,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,47,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,2741,7.62,87700,117,962,1152,61
2022,549300ZGZ9WQMJLEPH17,99999,NY,36011,36011040600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,155000.0,100.0,3.625,0.616,2,3217.45,NA,900.0,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,59,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,5,,,,,10,,,,3304,9.87,76700,158,1153,1348,55
2022,549300ZGZ9WQMJLEPH17,40380,NY,36073,36073401300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,32,1,2,2,2,155000.0,66.96,3.125,0.093,2,3447.95,NA,1775.0,375.0,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,34,38,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,2,,,,,10,,,,4564,11.61,91200,98,1672,2246,60
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029010805,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,185000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,235000,1,3,3,5,1,NA,125,49,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,6,,,,5036,7.17,87700,83,1558,2023,48
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055010300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,6,2,1,1,1,2,2,2,185000.0,80.0,6.125,1.094,2,3863.95,NA,1635.0,235.0,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,99,44,2,9,2,,,,,2,,,,,2,2,2,23,,,,2,,,,,2,2,1,1,2,2,>74,8888,Yes,NA,1,1,2,,,,,10,,,,3737,13.14,91200,124,1507,1609,78
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063024501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,245000.0,95.0,6.375,-0.404,2,4025.95,NA,1600.0,,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,102,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2741,7.62,87700,117,962,1152,61
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029009402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,305000.0,79.9,5.0,0.6,2,3838.95,NA,1400.0,,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,136,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,>74,65-74,Yes,Yes,1,1,2,,,,,10,,,,4290,12.49,87700,144,1575,1808,66
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063023901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,65000.0,97.0,4.125,1.064,2,3195.95,NA,1400.0,,,360,NA,NA,2,2,2,2,65000,1,1,3,5,1,NA,30,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3923,16.34,87700,95,1187,1841,77
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063022717,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,385000.0,95.0,3.625,0.36,2,4581.95,NA,1400.0,,0.61,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,85,45,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,<25,No,No,1,1,2,,,,,10,,,,5074,6.76,87700,127,1727,1801,37
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029014606,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,425000.0,59.57,4.5,0.076,2,4715.95,NA,2450.0,1050.0,,360,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,225,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4273,16.92,87700,204,1465,1641,25
2022,549300ZGZ9WQMJLEPH17,40380,NY,36073,36073040802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,90,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4796,13.34,91200,77,1474,1916,66
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007013303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,85000.0,95.0,4.75,0.486,2,3111.95,NA,1400.0,,,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,36,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,2570,12.3,76400,111,998,1202,56
2022,549300ZGZ9WQMJLEPH17,40380,NY,36117,36117020303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,1,71,2,1,1,1,2,2,2,255000.0,80.0,5.625,-0.005,2,3642.95,NA,1600.0,,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,102,36,2,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,2,,,,,10,,,,3898,11.06,91200,93,1185,1437,40
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007013000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,6,2,1,1,1,2,2,2,305000.0,95.0,2.75,0.196,2,3826.95,NA,1400.0,,,180,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,203,20%-<30%,3,9,3,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,4218,13.8,76400,156,1499,1804,62
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029000700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,71,2,1,1,1,2,2,2,155000.0,84.0,5.25,0.368,2,3361.95,NA,1400.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,30,49,2,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3551,10.08,87700,110,1209,1626,77
2022,549300ZGZ9WQMJLEPH17,27060,NY,36109,36109001302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,255000.0,96.5,3.25,1.19,2,9018.33,NA,2196.29,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,82,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,3972,36.98,100300,114,790,1262,47
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029011300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,145000.0,80.0,5.125,0.144,2,5645.45,NA,3552.5,1952.5,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,64,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,4624,9.8,87700,92,1877,1933,56
2022,549300ZGZ9WQMJLEPH17,13780,NY,36007,36007013301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,155000.0,96.5,4.625,1.096,2,7167.86,NA,2238.02,988.02,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,50,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,4851,13.67,76400,98,1262,1847,64
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029015700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,125000.0,80.0,5.125,0.023,2,3513.95,NA,1600.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,57,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3504,8.05,87700,94,1135,1469,72
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029008600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,185000.0,95.0,3.0,0.525,2,4594.54,NA,2578.59,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,61,36,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4713,13.73,87700,138,1383,1838,0
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029013202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,315000.0,95.0,5.375,0.307,2,6209.2,NA,3751.25,2351.25,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,125,38,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,2,,,,,10,,,,5440,7.67,87700,137,1602,2039,49
2022,549300ZGZ9WQMJLEPH17,27060,NY,36109,36109000600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,645000.0,84.93,5.25,0.019,2,4857.95,NA,1400.0,,,360,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,285,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,5415,32.13,100300,216,808,1312,57
2022,549300ZGZ9WQMJLEPH17,40380,NY,36055,36055008801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,6,2,1,1,1,2,2,2,115000.0,97.0,3.75,0.561,2,3253.95,NA,1400.0,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,48,30%-<36%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,6004,73.77,91200,48,1095,2259,68
2022,549300ZGZ9WQMJLEPH17,15380,NY,36029,36029008003,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,195000.0,96.5,7.125,1.578,2,7743.92,NA,1695.47,245.47,,360,NA,NA,2,2,2,2,205000,1,1,3,5,2,NA,108,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,5159,20.64,87700,93,1740,2538,68
2022,549300ZGZ9WQMJLEPH17,15380,NY,36063,36063022804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,6,2,1,1,1,2,2,2,205000.0,95.0,3.75,1.167,2,3690.95,NA,1400.0,,1.56,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,71,20%-<30%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3155,7.13,87700,98,1369,1557,65
